Date,Time,Prediction,Confidence
2026-09-01,09:22:01,UNCERTAIN,53.13
2026-09-01,09:22:02,UNCERTAIN,50.37
2026-09-01,09:22:03,UNCERTAIN,58.47
2026-09-01,09:22:04,UNCERTAIN,54.45
2026-09-01,09:22:05,FAKE,85.44
2026-09-01,09:22:10,UNCERTAIN,82.44
2026-09-01,09:22:11,UNCERTAIN,71.21
2026-09-01,09:22:12,REAL,87.44
2026-09-01,09:22:13,UNCERTAIN,65.78
2026-09-01,09:22:14,UNCERTAIN,53.54
2026-09-01,09:22:15,REAL,96.50
2026-09-01,09:22:16,REAL,95.39
2026-09-01,09:22:17,REAL,96.22
2026-09-01,09:22:18,REAL,95.68
2026-09-01,09:22:19,REAL,93.10
2026-09-01,09:22:20,REAL,87.85
2026-09-01,09:22:21,REAL,88.18
2026-09-01,09:22:22,REAL,87.91
2026-09-01,09:22:23,FAKE,86.68
2026-09-01,09:22:24,FAKE,85.54
2026-09-01,09:22:25,UNCERTAIN,79.81
2026-09-01,09:22:26,REAL,87.04
2026-09-01,09:22:27,REAL,93.02
2026-09-01,09:22:28,REAL,95.67
2026-09-01,09:22:29,REAL,95.27
2026-09-01,09:22:30,REAL,93.73
2026-09-01,09:22:31,REAL,88.23
2026-09-01,09:22:32,REAL,88.49
2026-09-01,09:22:33,REAL,95.16
2026-09-01,09:22:34,REAL,95.45
2026-09-01,09:22:35,REAL,95.70
2026-09-01,09:22:36,REAL,96.00
2026-09-01,09:23:38,REAL,95.37
2026-09-01,09:25:25,FAKE,88.33
2026-09-01,14:35:55,REAL,85.73
2026-09-01,14:35:56,REAL,92.75
2026-09-01,14:35:57,REAL,89.99
2026-09-01,14:35:58,REAL,85.21
2026-09-01,14:35:59,UNCERTAIN,84.93
2026-09-01,14:36:00,UNCERTAIN,76.04
2026-09-01,14:36:01,UNCERTAIN,62.55
2026-09-01,14:36:02,UNCERTAIN,56.91
2026-09-01,14:36:03,FAKE,86.96
2026-09-01,14:36:08,FAKE,87.18
2026-09-01,14:36:09,FAKE,87.16
2026-09-01,14:36:10,FAKE,86.16
2026-09-01,14:36:11,UNCERTAIN,57.45
2026-09-01,14:36:12,REAL,85.49
2026-09-01,14:36:13,REAL,89.95
2026-09-01,14:36:14,REAL,87.56
2026-09-01,14:36:15,REAL,85.57
2026-09-01,14:36:16,UNCERTAIN,68.42
2026-09-01,14:36:17,REAL,85.82
2026-09-01,14:36:18,UNCERTAIN,63.98
2026-09-01,14:36:19,UNCERTAIN,62.61
2026-09-01,14:36:20,UNCERTAIN,66.69
2026-09-01,14:36:21,UNCERTAIN,61.34
2026-09-01,14:36:22,UNCERTAIN,72.22
2026-09-01,14:36:23,REAL,86.40
2026-09-01,14:36:24,REAL,87.31
2026-09-01,14:36:25,REAL,91.43
2026-09-01,14:36:26,REAL,95.51
2026-09-01,14:36:27,REAL,96.37
2026-09-01,14:36:28,REAL,96.72
2026-09-01,14:36:29,REAL,96.51
2026-09-01,14:36:30,REAL,96.49
2026-09-01,14:36:31,REAL,96.38
2026-09-01,14:36:32,REAL,96.48
2026-09-01,14:36:33,REAL,96.54
2026-09-01,14:36:34,REAL,96.45
2026-09-01,14:36:35,REAL,96.49
2026-09-01,14:36:36,REAL,93.14
2026-09-01,14:36:37,REAL,86.36
2026-09-01,14:36:38,UNCERTAIN,68.34
2026-09-01,14:36:39,REAL,85.58
2026-09-01,14:36:40,FAKE,90.92
2026-09-01,14:36:44,REAL,85.60
2026-09-01,14:36:45,REAL,90.43
2026-09-01,14:36:46,REAL,95.24
2026-09-01,14:36:47,REAL,86.13
2026-09-01,14:36:48,UNCERTAIN,73.85
2026-09-01,14:36:49,UNCERTAIN,62.88
2026-09-01,14:36:50,REAL,93.16
2026-09-01,14:36:51,REAL,95.34
2026-09-01,14:36:52,REAL,95.48
2026-09-01,14:36:53,REAL,95.51
2026-09-01,14:37:29,REAL,97.48
2026-09-01,14:37:30,REAL,92.25
2026-09-01,14:37:31,FAKE,86.22
2026-09-01,14:37:36,FAKE,86.22
2026-09-01,14:37:37,REAL,85.97
2026-09-01,14:37:38,REAL,91.85
2026-09-01,14:37:39,REAL,96.33
2026-09-01,14:37:40,REAL,95.78
2026-09-01,14:37:41,REAL,94.12
2026-09-01,14:37:42,REAL,86.00
2026-09-01,14:37:43,UNCERTAIN,52.21
2026-09-01,14:37:44,UNCERTAIN,72.42
2026-09-01,14:37:45,UNCERTAIN,76.54
2026-09-01,14:37:46,UNCERTAIN,73.47
2026-09-01,14:37:47,REAL,85.17
2026-09-01,14:37:48,UNCERTAIN,54.68
2026-09-01,14:37:49,FAKE,86.75
2026-09-01,14:37:50,UNCERTAIN,51.72
2026-09-01,14:37:51,UNCERTAIN,71.65
2026-09-01,14:37:52,REAL,88.97
2026-09-01,14:37:53,REAL,90.40
2026-09-01,14:37:54,REAL,91.37
2026-09-01,14:37:55,REAL,86.92
2026-09-01,14:37:56,REAL,86.16
2026-09-01,14:37:57,FAKE,88.60
2026-09-01,14:37:58,FAKE,88.89
2026-09-01,14:37:59,REAL,87.38
2026-09-01,14:38:00,REAL,95.45
2026-09-01,14:38:01,REAL,95.73
2026-09-01,14:38:02,REAL,93.79
2026-09-01,14:38:03,REAL,86.12
2026-09-01,14:38:04,FAKE,86.55
2026-09-01,14:38:09,FAKE,86.63
2026-09-01,14:38:10,REAL,86.71
2026-09-01,14:38:11,REAL,92.63
2026-09-01,14:38:12,REAL,95.89
2026-09-01,14:38:13,REAL,95.82
2026-09-01,14:38:14,REAL,95.95
2026-09-01,14:38:15,REAL,95.74
2026-09-01,14:38:16,REAL,92.52
2026-09-01,14:38:17,REAL,91.40
2026-09-01,14:38:18,REAL,95.70
2026-09-01,14:38:19,REAL,95.11
2026-09-01,14:38:20,FAKE,90.44
2026-09-01,14:38:21,REAL,92.04
2026-09-01,14:38:22,REAL,90.20
2026-09-01,14:38:23,REAL,87.36
2026-09-01,14:38:24,FAKE,96.63
2026-09-01,14:38:25,FAKE,96.63
2026-09-01,14:38:26,FAKE,96.63
2026-09-01,14:38:27,FAKE,96.63
2026-09-01,14:38:28,FAKE,96.63
2026-09-01,14:38:29,FAKE,96.63
2026-09-01,14:38:30,FAKE,96.63
2026-09-01,14:38:31,REAL,96.73
2026-09-01,14:38:32,REAL,96.73
2026-09-01,14:38:33,REAL,96.73
2026-09-01,14:38:34,REAL,96.73
2026-09-01,14:38:35,REAL,96.73
2026-09-01,14:38:36,REAL,96.73
2026-09-01,14:38:37,REAL,96.43
2026-09-01,14:38:38,REAL,96.02
2026-09-01,14:38:39,REAL,95.16
2026-09-01,14:38:40,REAL,93.81
2026-09-01,14:38:41,FAKE,96.63
2026-09-01,14:38:47,FAKE,96.63
2026-09-01,14:38:48,FAKE,96.63
2026-09-01,14:38:49,FAKE,96.63
2026-09-01,14:38:50,FAKE,96.63
2026-09-01,14:38:51,FAKE,96.63
2026-09-01,14:38:52,FAKE,96.63
2026-09-01,14:38:53,FAKE,96.63
2026-09-01,14:38:54,FAKE,96.63
2026-09-01,14:38:55,FAKE,96.63
2026-09-01,14:38:56,REAL,96.73
2026-09-01,14:38:57,REAL,96.73
2026-09-01,14:38:58,REAL,96.73
2026-09-01,14:38:59,REAL,96.73
2026-09-01,14:39:00,REAL,96.73
2026-09-01,14:39:01,REAL,96.73
2026-09-01,14:39:02,REAL,96.73
2026-09-01,14:39:03,REAL,96.73
2026-09-01,14:39:04,REAL,96.57
2026-09-01,14:39:05,REAL,96.10
2026-09-01,14:39:06,REAL,95.70
2026-09-01,14:39:07,REAL,95.56
2026-09-01,14:39:08,REAL,96.09
2026-09-01,14:39:09,REAL,96.04
2026-09-01,14:39:10,REAL,95.68
2026-09-01,14:39:11,REAL,95.53
2026-09-01,14:39:12,REAL,95.57
2026-09-01,14:39:13,REAL,95.51
2026-09-01,14:39:14,REAL,95.11
2026-09-01,14:39:15,REAL,95.05
2026-09-01,14:39:16,REAL,95.59
2026-09-01,14:39:17,REAL,95.88
2026-09-01,14:39:18,REAL,95.95
2026-09-01,14:39:19,REAL,95.92
2026-09-01,14:39:20,REAL,96.31
2026-09-01,14:39:21,REAL,96.12
2026-09-01,14:39:22,REAL,95.43
2026-09-01,14:39:23,REAL,95.01
2026-09-01,14:39:24,REAL,91.29
2026-09-01,14:39:25,REAL,88.62
2026-09-01,14:39:26,REAL,85.45
2026-09-01,14:39:27,UNCERTAIN,55.08
2026-09-01,14:39:28,FAKE,86.17
2026-09-01,14:39:33,FAKE,85.56
2026-09-01,14:39:34,UNCERTAIN,71.24
2026-09-01,14:39:35,REAL,87.54
2026-09-01,14:39:36,REAL,95.10
2026-09-01,14:39:37,REAL,95.18
2026-09-01,14:39:38,REAL,95.28
2026-09-01,14:39:39,REAL,95.61
2026-09-01,14:39:40,FAKE,96.63
2026-09-01,14:39:41,FAKE,96.63
2026-09-01,14:39:42,FAKE,96.63
2026-09-01,14:39:43,FAKE,96.63
2026-09-01,14:39:44,FAKE,96.63
2026-09-01,14:39:45,FAKE,96.63
2026-09-01,14:39:46,FAKE,96.63
2026-09-01,14:39:47,FAKE,96.63
2026-09-01,14:39:48,FAKE,96.63
2026-09-01,14:40:24,REAL,95.50
2026-09-01,14:40:25,UNCERTAIN,80.27
2026-09-01,14:40:26,UNCERTAIN,79.38
2026-09-01,14:40:27,UNCERTAIN,76.84
2026-09-01,14:40:28,UNCERTAIN,82.73
2026-09-01,14:40:29,REAL,86.98
2026-09-01,14:40:30,REAL,87.63
2026-09-01,14:40:31,REAL,86.30
2026-09-01,14:40:32,REAL,86.72
2026-09-01,14:40:33,UNCERTAIN,68.38
2026-09-01,14:40:34,REAL,95.86
2026-09-01,14:40:35,REAL,95.60
2026-09-01,14:40:36,REAL,96.73
2026-09-01,14:40:37,REAL,96.73
2026-09-01,14:40:38,FAKE,96.63
2026-09-01,14:40:43,FAKE,96.63
2026-09-01,14:40:44,REAL,96.73
2026-09-01,14:40:45,REAL,96.73
2026-09-01,14:40:46,REAL,96.73
2026-09-01,14:40:47,REAL,96.73
2026-09-01,14:40:48,REAL,96.73
2026-09-01,14:40:49,REAL,96.73
2026-09-01,14:40:50,REAL,96.73
2026-09-01,14:40:51,REAL,96.73
2026-09-01,14:40:52,REAL,96.73
2026-09-01,14:40:53,REAL,96.73
2026-09-01,14:40:54,REAL,96.73
2026-09-01,14:40:55,REAL,96.73
2026-09-01,14:40:56,REAL,96.73
2026-09-01,14:40:57,REAL,96.73
2026-09-01,14:40:58,REAL,96.73
2026-09-01,14:40:59,REAL,96.73
2026-09-01,14:41:00,REAL,96.74
2026-09-01,14:41:01,REAL,96.54
2026-09-01,14:41:02,REAL,95.91
2026-09-01,14:41:05,FAKE,93.60
2026-09-01,14:41:06,FAKE,92.18
2026-09-01,14:41:07,REAL,91.36
2026-09-01,14:41:13,REAL,85.57
2026-09-01,14:41:14,FAKE,96.12
2026-09-01,14:41:21,FAKE,95.58
2026-09-01,14:41:22,FAKE,91.99
2026-09-01,14:41:23,FAKE,86.80
2026-09-01,14:41:24,REAL,96.73
2026-09-01,14:41:25,REAL,96.73
2026-09-01,14:41:26,REAL,96.73
2026-09-01,14:41:27,REAL,96.73
2026-09-01,14:41:28,REAL,96.73
2026-09-01,14:41:29,REAL,96.73
2026-09-01,14:41:30,REAL,96.73
2026-09-01,14:41:31,REAL,96.73
2026-09-01,14:42:08,REAL,93.88
2026-09-01,14:42:09,UNCERTAIN,83.67
2026-09-01,14:42:10,REAL,91.53
2026-09-01,14:42:11,REAL,89.58
2026-09-01,14:42:12,UNCERTAIN,83.22
2026-09-01,14:42:13,REAL,98.07
2026-09-01,14:42:14,REAL,97.37
2026-09-01,14:42:15,FAKE,95.02
2026-09-01,14:42:22,FAKE,95.47
2026-09-01,14:42:23,FAKE,95.07
2026-09-01,14:42:24,FAKE,96.60
2026-09-01,14:42:25,FAKE,92.52
2026-09-01,14:42:26,REAL,86.33
2026-09-01,14:42:27,REAL,95.43
2026-09-01,14:42:28,REAL,92.72
2026-09-01,14:42:29,REAL,91.01
2026-09-01,14:42:30,UNCERTAIN,81.43
2026-09-01,14:42:31,UNCERTAIN,57.50
2026-09-01,14:42:32,REAL,96.73
2026-09-01,14:42:33,REAL,96.73
2026-09-01,14:42:34,REAL,96.73
2026-09-01,14:42:35,REAL,96.73
2026-09-01,14:42:37,REAL,96.73
2026-09-01,14:42:38,REAL,96.73
2026-09-01,14:42:39,REAL,96.73
2026-09-01,14:42:40,REAL,96.73
2026-09-01,14:42:41,REAL,96.73
2026-09-01,14:42:42,REAL,96.73
2026-09-01,14:42:43,REAL,96.73
2026-09-01,14:42:44,REAL,96.73
2026-09-01,14:42:45,REAL,96.73
2026-09-01,14:42:46,REAL,96.73
2026-09-01,14:42:47,REAL,96.73
2026-09-01,14:42:48,REAL,96.73
2026-09-01,14:42:49,REAL,96.73
2026-09-01,14:42:50,REAL,96.73
2026-09-01,14:42:51,REAL,96.73
2026-09-01,14:42:52,REAL,96.73
2026-09-01,14:42:53,REAL,96.73
2026-09-01,14:42:54,REAL,96.73
2026-09-01,14:42:55,REAL,96.73
2026-09-01,14:42:56,REAL,96.73
2026-09-01,14:42:57,REAL,96.73
2026-09-01,14:42:58,REAL,96.73
2026-09-01,14:42:59,REAL,96.73
2026-09-01,14:43:00,REAL,96.73
2026-09-01,14:43:01,REAL,96.73
2026-09-01,14:43:02,REAL,96.73
2026-09-01,14:43:03,REAL,96.73
2026-09-01,14:43:04,REAL,96.73
2026-09-01,14:43:05,FAKE,96.63
2026-09-01,14:43:09,REAL,96.73
2026-09-01,14:43:10,REAL,96.73
2026-09-01,14:43:11,REAL,96.73
2026-09-01,14:43:12,REAL,96.73
2026-09-01,14:43:13,FAKE,96.63
2026-09-01,14:43:14,FAKE,96.63
2026-09-01,14:43:15,FAKE,96.63
2026-09-01,14:43:16,FAKE,96.63
2026-09-01,14:43:17,FAKE,96.63
2026-09-01,14:43:18,FAKE,96.63
2026-09-01,14:43:19,FAKE,96.63
2026-09-01,14:43:20,FAKE,96.63
2026-09-01,14:43:21,FAKE,96.63
2026-09-01,14:43:22,FAKE,96.63
2026-09-01,14:43:23,FAKE,96.63
2026-09-01,14:43:24,FAKE,96.63
2026-09-01,14:43:25,FAKE,96.63
2026-09-01,14:43:26,FAKE,96.63
2026-09-01,14:43:27,FAKE,96.63
2026-09-01,14:43:28,FAKE,96.63
2026-09-01,14:43:29,FAKE,96.63
2026-09-01,14:43:30,REAL,96.73
2026-09-01,14:43:31,REAL,96.73
2026-09-01,14:43:32,REAL,96.73
2026-09-01,14:43:33,REAL,96.73
2026-09-01,14:43:34,REAL,96.73
2026-09-01,14:43:35,REAL,96.73
2026-09-01,14:43:36,REAL,96.73
2026-09-01,14:43:37,REAL,96.73
2026-09-01,14:43:38,REAL,96.73
2026-09-01,14:43:39,REAL,96.73
2026-09-01,14:43:40,REAL,96.73
2026-09-01,14:43:41,REAL,96.73
2026-09-01,14:43:42,REAL,96.73
2026-09-01,14:43:43,REAL,96.73
2026-09-01,14:43:44,REAL,96.73
2026-09-01,14:43:45,REAL,96.73
2026-09-01,14:43:46,REAL,96.73
2026-09-01,14:43:47,REAL,96.73
2026-09-01,14:43:48,REAL,96.73
2026-09-01,14:44:36,REAL,95.68
2026-09-01,14:47:15,FAKE,88.33
2026-09-01,18:53:42,REAL,96.46
2026-09-01,18:53:43,REAL,95.90
2026-09-01,18:53:44,REAL,95.70
2026-09-01,18:53:45,REAL,95.38
2026-09-01,18:53:46,UNCERTAIN,75.19
2026-09-01,18:53:47,REAL,85.83
2026-09-01,18:53:48,REAL,91.37
2026-09-01,18:53:49,REAL,95.95
2026-09-01,18:53:50,REAL,96.35
2026-09-01,18:53:51,REAL,95.74
2026-09-01,18:53:52,FAKE,96.14
2026-09-01,18:53:56,UNCERTAIN,61.40
2026-09-01,18:53:57,REAL,95.69
2026-09-01,18:53:58,REAL,96.04
2026-09-01,18:53:59,REAL,96.55
2026-09-01,18:54:00,REAL,96.41
2026-09-01,18:54:01,REAL,96.45
2026-09-01,18:54:02,REAL,96.51
2026-09-01,18:54:03,REAL,96.44
2026-09-01,18:54:04,REAL,96.54
2026-09-01,18:54:05,REAL,96.46
2026-09-01,18:54:06,REAL,96.83
2026-09-01,18:54:07,REAL,95.10
2026-09-01,18:54:08,FAKE,95.20
2026-09-01,18:54:09,REAL,95.51
2026-09-01,18:54:10,REAL,96.07
2026-09-01,18:54:11,REAL,96.48
2026-09-01,18:54:12,REAL,96.66
2026-09-01,18:54:13,REAL,96.74
2026-09-01,19:14:31,AUDIO-REAL,96.09
2026-09-01,19:15:00,AUDIO-FAKE,97.57
2026-09-01,19:23:20,REAL,94.86
2026-09-01,19:26:14,REAL,95.64
2026-09-01,19:26:32,REAL,91.53
2026-09-01,19:26:43,REAL,95.41
2026-09-01,19:27:55,REAL,94.29
2026-09-01,19:34:17,REAL,93.51
2026-09-01,19:34:48,REAL,90.48
2026-09-01,19:35:11,UNCERTAIN,56.73
2026-09-01,19:35:16,REAL,88.17
2026-09-01,19:35:46,REAL,92.61
2026-09-01,19:36:16,REAL,94.08
2026-09-01,19:36:46,REAL,93.52
2026-09-01,19:42:10,REAL,93.51
2026-09-01,19:42:40,REAL,92.42
2026-09-01,19:43:10,REAL,93.55
2026-09-01,19:48:12,REAL,98.49
2026-09-01,19:58:54,REAL,90.13
2026-09-01,19:59:22,REAL,98.49
2026-09-01,19:59:36,REAL,92.59
2026-09-01,20:14:35,REAL,92.72
2026-09-01,20:24:51,REAL,91.14
2026-09-01,20:25:12,UNCERTAIN,66.52
2026-09-02,12:08:47,REAL,91.14
2026-09-02,12:08:49,REAL,90.98
2026-09-02,12:09:11,UNCERTAIN,64.93
2026-09-02,12:11:15,AUDIO-REAL,95.92
2026-09-02,12:11:52,AUDIO-FAKE,97.12
2026-09-02,12:42:29,REAL,90.64
2026-09-02,12:43:00,REAL,91.10
2026-09-02,12:44:24,UNCERTAIN,68.52
2026-09-02,12:44:25,REAL,88.85
2026-09-02,12:44:55,REAL,91.04
2026-09-02,12:45:03,UNCERTAIN,56.18
2026-09-02,12:45:04,FAKE,94.10
2026-09-02,19:58:31,UNCERTAIN,74.48
2026-09-02,19:58:34,REAL,88.01
2026-09-02,19:58:36,UNCERTAIN,70.96
2026-09-02,19:58:43,REAL,89.93
2026-09-02,20:10:44,REAL,97.39
2026-09-02,20:11:12,REAL,92.47
2026-09-02,20:11:14,FAKE,94.74
2026-09-02,20:11:19,REAL,89.59
2026-09-02,20:29:34,REAL,90.22
2026-09-02,20:30:03,REAL,92.53
2026-09-02,20:30:22,REAL,90.07
2026-09-02,21:01:46,UNCERTAIN,57.02
2026-09-02,21:02:04,REAL,90.25
2026-09-02,21:02:58,AUDIO-FAKE,97.24
2026-09-02,21:03:58,FAKE,99.56
2026-09-02,21:04:20,FAKE,99.56
2026-09-02,21:04:44,FAKE,94.11
2026-09-02,21:05:06,FAKE,99.56
2026-09-02,23:09:09,REAL,91.34
2026-09-02,23:09:11,UNCERTAIN,61.67
2026-09-02,23:09:11,FAKE,90.38
2026-09-02,23:09:16,UNCERTAIN,55.40
2026-09-02,23:09:19,FAKE,88.06
2026-09-02,23:09:20,UNCERTAIN,62.77
2026-09-02,23:09:20,REAL,88.07
2026-09-02,23:09:21,UNCERTAIN,63.44
2026-09-02,23:09:21,REAL,89.57
2026-09-02,23:09:38,UNCERTAIN,59.72
2026-09-02,23:09:39,FAKE,89.46
2026-09-02,23:09:42,UNCERTAIN,57.86
2026-09-02,23:09:42,REAL,88.89
2026-09-02,23:10:01,UNCERTAIN,59.25
2026-09-02,23:10:02,REAL,89.29
2026-09-03,14:44:15,FAKE,99.55
2026-09-03,14:44:22,UNCERTAIN,62.84
2026-09-03,14:44:22,REAL,88.62
2026-09-03,14:44:23,FAKE,92.85
2026-09-03,14:44:24,REAL,92.64
2026-09-03,14:44:38,FAKE,93.96
2026-09-03,14:44:40,REAL,90.67
2026-09-03,14:45:03,FAKE,96.11
2026-09-03,14:45:08,UNCERTAIN,56.00
2026-09-03,14:45:08,REAL,90.67
2026-09-03,14:46:13,REAL,90.29
2026-09-03,14:46:36,UNCERTAIN,55.35
2026-09-03,14:46:44,UNCERTAIN,54.87
2026-09-03,14:46:56,UNCERTAIN,54.41
2026-09-03,14:48:05,FAKE,99.56
2026-09-03,14:49:08,AUDIO-FAKE,95.95
2026-09-03,14:49:34,AUDIO-REAL,95.67
2026-09-03,14:59:39,REAL,90.74
2026-09-03,14:59:40,FAKE,90.66
2026-09-03,15:17:50,REAL,89.84
2026-09-03,15:18:18,REAL,97.40
2026-09-03,15:18:19,FAKE,96.80
2026-09-03,15:18:26,REAL,97.40
2026-09-03,15:18:39,FAKE,96.80
2026-09-03,15:18:43,REAL,97.40
2026-09-03,15:18:44,FAKE,96.80
2026-09-03,15:18:44,REAL,97.40
2026-09-03,15:18:56,UNCERTAIN,60.35
2026-09-03,15:18:56,REAL,88.03
2026-09-03,15:19:02,FAKE,96.80
2026-09-03,15:19:09,REAL,97.40
2026-09-03,15:19:10,FAKE,96.80
2026-09-03,15:19:11,REAL,97.40
2026-09-03,15:19:20,FAKE,96.80
2026-09-03,15:19:22,REAL,97.40
2026-09-03,15:19:27,FAKE,96.80
2026-09-03,15:19:29,REAL,97.40
2026-09-03,15:19:34,FAKE,96.80
2026-09-03,15:19:41,REAL,97.40
2026-09-03,15:19:41,FAKE,96.80
2026-09-03,15:19:42,REAL,97.40
2026-09-03,15:19:42,FAKE,96.80
2026-09-03,15:19:43,REAL,97.40
2026-09-03,16:01:35,REAL,88.54
2026-09-03,16:01:36,UNCERTAIN,62.50
2026-09-03,16:01:36,REAL,97.40
2026-09-03,16:01:43,FAKE,96.80
2026-09-03,16:01:50,REAL,97.40
2026-09-03,16:02:01,FAKE,92.76
2026-09-03,16:02:01,UNCERTAIN,52.03
2026-09-03,16:02:01,REAL,89.67
2026-09-03,16:02:05,FAKE,88.63
2026-09-03,16:02:05,REAL,89.01
2026-09-03,16:02:07,FAKE,90.07
2026-09-03,16:02:08,REAL,89.27
2026-09-03,16:09:57,REAL,88.94
2026-09-03,16:10:24,REAL,97.40
2026-09-03,16:10:54,REAL,97.40
2026-09-03,16:11:24,REAL,97.40
2026-09-03,16:11:34,AUDIO-FAKE,95.95
2026-09-03,16:11:54,REAL,97.40
2026-09-03,16:12:17,AUDIO-REAL,96.30
2026-09-03,16:12:24,REAL,97.40
2026-09-03,16:12:54,REAL,97.40
2026-09-03,16:13:16,AUDIO-FAKE,97.80
2026-09-03,16:13:24,REAL,97.40
